index,Unnamed: 0,Datetime,Tweet Id,Text,Username,Verified Status,Follower Count,Location,Reply Counts,Retweet Counts,Like Count,Media,Keyword,Year
11518,11520,2018-04-26 23:55:01+00:00,989654111711846400,"""The team at barleymash purchases sustainable agriculture and practices waste prevention. All of the seafood served at the establishment is fished properly to protect the ocean."" Read more on    ",onceinfullspoon,False,32.0,"San Diego, CA",0.0,3.0,3.0,"[Photo(previewUrl='https://pbs.twimg.com/media/Dbv1KwYWkAAGNWL?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Dbv1KwYWkAAGNWL?format=jpg&name=large')]",sustainable,2018
404440,4065,2018-09-11 11:36:51+00:00,1039477871671042049,"By 2030, We Will Pass The Point Where We Can Stop Runaway ClimateChange auspol qldpol nswpol StopAdani EndCoal ClimateEmergency     MatterOfFactABC   Inners or Outers Nature doesnt care!",Jackthelad1947,False,35396.0,"Cairns, Queensland",0.0,3.0,4.0,,ClimateEmergency,2018
699039,19931,2019-07-19 23:57:12+00:00,1152366811314307074,Climate change denial and the GOP.  ,twiteconomy,False,74200.0,San Jose CA,0.0,0.0,0.0,"[Photo(previewUrl='https://pbs.twimg.com/media/BOm5H4YCEAIzI8d?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/BOm5H4YCEAIzI8d?format=jpg&name=large')]",climatechange,2019
434298,21923,2019-08-08 22:54:44+00:00,1159598846848016386,"    Hurricanes Cat 5 all over the World destroying cities, BILLIONS of ""Climate Refugees"" Kiribati and Tuvalu underwater, No Polar Bears, No Ice in the Poles.....did I forget anything?? ClimateEmergency auspol",Bernie_au,False,1383.0,,2.0,0.0,1.0,,ClimateEmergency,2019
176544,11147,2018-04-22 23:36:09+00:00,988199810745298944,Global warming is real  ,eunibeth,False,163.0,"ÜT: -6.2410355,106.8453445",0.0,0.0,0.0,,globalwarming,2018
216352,14445,2019-05-25 23:29:44+00:00,1132428565570473984,"Tiket pesawaf mahal, wis di rumah aja Tarif ojol naik, wis di rumah aja. Tarif tol naik, wis di rumah aja.  Lumayan buat mengurangi produksi karbon, bantu-bantu dikit mengurangi ""global warming"".",irasjafii,False,12186.0,"Depok, Jawa Barat",1.0,0.0,0.0,,globalwarming,2019
63153,26655,2019-09-24 23:44:11+00:00,1176643521458999296,an eco-friendly and sustainable building with stunning architecture  singapore  ,FF_Philippines,False,193.0,Philippines,0.0,1.0,6.0,"[Photo(previewUrl='https://pbs.twimg.com/media/EFRHCdiU8AAbXMv?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EFRHCdiU8AAbXMv?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/EFRHCaKU8AIhlUo?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EFRHCaKU8AIhlUo?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/EFRHCa1U8AAbb2g?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EFRHCa1U8AAbb2g?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/EFRHCcnUEAEdCbP?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EFRHCcnUEAEdCbP?format=jpg&name=large')]",sustainable,2019
171896,6485,2018-03-06 23:04:49+00:00,971159698081812481,If they knew about Al Gore's part of global warming it'll buttress what Leo is saying and also HMs debating on it been a myth would have a better argument BBNaija,olumidesadams,False,8403.0, Lagos,0.0,0.0,0.0,,globalwarming,2018
459237,10408,2020-04-14 23:48:56+00:00,1250209455431507970,"     Sadly, not surprised. We need to treat every emergency like an emergency. But sadly humans like immediate gratification and seem to think that ClimateEmergency stories are boring and far away. They wont realise its all connected, until its too late. Its already too late.",TreeSchool_,False,800.0,"Dublin City, Ireland",0.0,1.0,2.0,,ClimateEmergency,2020
480167,31338,2020-11-09 23:02:57+00:00,1325936947685175299,EXACTLY. Lets do this NOW. There isnt time to waste. There really isnt. ClimateEmergency  ,CllrWalshaw,False,3869.0,Leeds,0.0,1.0,2.0,,ClimateEmergency,2020
743633,28025,2020-10-07 23:57:02+00:00,1313991755713441792,"Classic student comment of the week 3, topic climate change.   I asked my class, what is a negative side effect to rising tempatures? Student response; ""Sunburn! Unless I listen to my mom and put sunscreen on. But I usually forget and get burnt""   I mean, he is not wrong ",Ste_Smith8,False,256.0,"South Bend, IN",0.0,0.0,5.0,,climatechange,2020
321895,10387,2018-09-18 16:03:13+00:00,1042081618469572608,Nice waterspout off the coast of the Bahamas this morning. Great capture too by   thank you.... Tornado severeweather ExtremeWeather worldwide  ,StormchaserUKEU,False,62025.0,"(Kent, U.K / World",0.0,12.0,31.0,"[Photo(previewUrl='https://pbs.twimg.com/media/DnY3r3dX0AIaj59?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DnY3r3dX0AIaj59?format=jpg&name=large'), Photo(previewUrl='https://pbs.twimg.com/media/DnY3r3VXsAIGUQ-?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DnY3r3VXsAIGUQ-?format=jpg&name=large')]",extremeweather,2018
644861,2251,2018-01-23 23:48:42+00:00,955950447747092482,The more climate change articles I read for this sustainability class the more I realize we are all so thoroughly screwed and we dont even realize it,Cait_Flood,False,294.0,"Manhattan, NY",0.0,0.0,2.0,,climatechange,2018
695666,16558,2019-06-15 23:50:29+00:00,1140043931859767296,An Inconvenient Truth came out in 2006. Just think how ignorant well be in another 13 years to climate change.,cgravesva,False,322.0,"Richmond, VA",0.0,0.0,0.0,,climatechange,2019
389565,1638,2019-05-28 01:45:35+00:00,1133187531254583296,What a reach this is.....climatechange is now a human rights issue..... climatechange is a SCAM....and THAT is the Human rights issue here! climatescam  ,Peter90666913,False,1421.0,,1.0,0.0,1.0,,ClimateScam,2019
440816,28441,2019-10-12 22:54:55+00:00,1183154107055370240,climate ClimateEmergency ClimateChange ClimateCrisis ClimateStrike ClimateAction    ,paulmahony101,False,372.0,"Melbourne, Australia",0.0,1.0,0.0,"[Photo(previewUrl='https://pbs.twimg.com/media/EGtoX_OVAAANEQJ?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EGtoX_OVAAANEQJ?format=jpg&name=large')]",ClimateEmergency,2019
151007,1223,2019-04-21 14:18:24+00:00,1119968631599685633,New satellites to pinpoint greenhouse gas offenders for the purpose of fighting global climate change! AI RenewableEnergy ClimateChange Aerospace satellite VIKEZ tech greenhousegas innovations sustainability science video  ,Vikezmedia,False,5535.0,"San Jose, CA ",0.0,6.0,10.0,"[Video(thumbnailUrl='https://pbs.twimg.com/amplify_video_thumb/1118802447185657857/img/3tIMC0FVxQF3WKbH.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1118802447185657857/vid/480x480/p2ZPEam1srheBTyz.mp4?tag=11', bitrate=832000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/amplify_video/1118802447185657857/pl/7o1PaavP7whUxASO.m3u8?tag=11', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1118802447185657857/vid/720x720/pv6mzTUqiu5I8y_2.mp4?tag=11', bitrate=1280000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1118802447185657857/vid/320x320/2br9S_SeoNY3KQxP.mp4?tag=11', bitrate=432000)], duration=69.369, views=4715)]",greenhousegas,2019
851465,1059,2020-01-20 18:00:05+00:00,1219318693613752324,8 different ways manufacturers can lower their carbon footprint CarbonNeutral  ,WinMan_ERP,False,868.0,"UK, US",0.0,1.0,1.0,,carbonneutral,2020
781905,29697,2021-10-24 23:48:02+00:00,1452421658585616384,Get ready for the great Prestidigitation by Nats controlled COALition at Glasgow  COP 26 UN Climate Change Conference,no_fkng_way,False,113.0,,0.0,0.0,0.0,,climatechange,2021
751977,36369,2020-12-29 23:47:12+00:00,1344067476338819074,"  Yes. Not a single mention of climate change, systemic racism ...",FairQuestions,False,37389.0,"Vancouver, British Columbia",2.0,0.0,15.0,,climatechange,2020
557417,24347,2019-09-02 23:42:56+00:00,1168670674069741571,  AmazonRainforest Brazil Trump MAGA ClimateCrisis Bernie2020,beavis19755,False,2084.0,United States of bullshit,0.0,0.0,0.0,,ClimateCrisis,2019
81461,8463,2020-03-25 23:30:00+00:00,1242956932501000192,We have all the details on cute and sustainable home and garden products that will keep you looking stylish and feeling eco-friendly.  Check them out here:    ,425Magazine,False,14155.0,"Bellevue, WA",0.0,0.0,1.0,"[Photo(previewUrl='https://pbs.twimg.com/media/ET-iplzVAAA-1XS?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/ET-iplzVAAA-1XS?format=jpg&name=large')]",sustainable,2020
377150,1014,2020-02-26 15:49:19+00:00,1232694139982155776,"From   (false) Bothsides equivalency of Trump/  on climate to (inadvertent?) promotion of climatescience denial influence campaign,   failed its readership and failed journalistically.     SciComm  ",A_Siegel,False,2213.0,,0.0,0.0,0.0,,climatescience,2020
764752,12544,2021-05-06 23:49:00+00:00,1390453574887485444,"Greenland's shrinking ice sheet speeds up GlobalWarming. The snow and ice helps cool down Earth by reflecting the Sun's rays back into space. As the ice melts and retreats, the region absorbs more solar radiation, which warms the planet. ClimateChange ClimateAction",ComicsClimate,False,603.0,,0.0,4.0,6.0,,climatechange,2021
19767,19771,2018-07-17 23:25:06+00:00,1019362386615066624,Call for abstracts! The New Urban Agenda International Congress want your thoughts on affordable living in sustainable cities.  ,eSocSci,False,833.0,Aotearoa New Zealand,0.0,1.0,1.0,,sustainable,2018
70137,33639,2019-12-03 23:44:16+00:00,1202010694633369600,"  ...and who is a good businessman. A good businessman gets on with his counterparties, and understands that sustainable deals must always be win-win for both sides, not win-lose every time.",RogerMainworthy,False,32.0,,0.0,0.0,0.0,,sustainable,2019
104233,31235,2020-11-08 23:50:59+00:00,1325586645723197441,      1) False 2) Dem tax policy hurts business and costs jobs 3) Healthcare reform needs to be *sustainable* - Trump was working to cut out middle men. Unlike Obama he understands business. Leftist policy is usually worse than the problem.,MrBully67,False,1206.0,,1.0,0.0,0.0,,sustainable,2020
880041,10359,2021-06-10 19:10:08+00:00,1403066972045197315,My latest about   and their cool commitments for   LNG carbonneutral    ,kovanderhart,False,1047.0,"Des Moines, Iowa",0.0,2.0,3.0,,carbonneutral,2021
225890,23983,2019-08-28 23:30:00+00:00,1166855480041455617,On May 1 England declared ClimateEmergency. The threat to life on Earth and the pressure of the young people made this transcendental step   SGK-PLANET  ClimateAction GlobalWarming FridayForFuture Friday4Future   ExtintionRebellion  ,SgkPlanet_en,False,244.0,,0.0,1.0,1.0,"[Photo(previewUrl='https://pbs.twimg.com/media/EDEf-CdXYAIpB8p?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EDEf-CdXYAIpB8p?format=jpg&name=large')]",globalwarming,2019
215845,13938,2019-05-20 23:40:48+00:00,1130619410727755776,  Global warming is :( kawhishouldstay,ZG9999999,False,32.0,,0.0,0.0,0.0,,globalwarming,2019
270069,31661,2020-11-12 23:33:23+00:00,1327031768990539777,"    He'll just get rid of President Trump's tax cut which amounts to an increase and then fee and surcharge us for ""global warming."" Either way we end up poorer.",DailyPamphlet,False,22061.0,Florida,0.0,1.0,5.0,,globalwarming,2020
440091,27716,2019-10-05 22:42:19+00:00,1180614220133609472,Interested in what will be in there to tackle the biodiversity and ClimateEmergency  ,CorkEnvForum,False,4852.0,"Cork, Ireland",0.0,0.0,1.0,,ClimateEmergency,2019
184210,18813,2018-07-08 23:59:51+00:00,1016109642152173568,"RAIN! ""unprecedented""... but Not ""unpredicted"".. because part of the global warming model is ""More evaporation""... which puts more moisture in the air. So even an ""average"" tropical 'depression' (or potential storm) can be bringing a LOT More liquid with it. ^..^  ",ridovem,False,949.0,lower Salish Sea,0.0,0.0,0.0,,globalwarming,2018
526716,4787,2018-10-09 07:39:17+00:00,1049564944650444801,    Don't watch BBC Breakfast but understand Gwyneth Paltrow was also doing her promo on   which I also don't listen to. Don't know why they're giving her free air-time and publicity unless her products are going to savetheplanet? ClimateCrisis,mr_stephen_moss,False,14619.0,"was a #Londoner, now IRELANDER",1.0,4.0,6.0,,ClimateCrisis,2018
805208,3188,2020-03-23 14:29:18+00:00,1242096084228415489,"HaveYouHeard? In China, carbon emissions have dropped by a quarter due to COVID-19. The country has taken measures to stop the spread of the virus having a knock-on effect on the countrys energy demand China COVID-19 CarbonEmissions   ",greenersolgroup,False,1186.0,"Newcastle Upon Tyne, England",0.0,1.0,2.0,,carbonemissions,2020
402580,2205,2018-06-17 23:08:36+00:00,1008486596788740097,When planetary catastrophe is your day job   ClimateEmergencyClimateAction auspol,PeterDGardner,False,5330.0,Bairnsdale East Gippsland,0.0,0.0,0.0,,ClimateEmergency,2018
732991,17383,2020-06-22 23:49:45+00:00,1275214424081645568,"    IN GODWE TRUST  Charles Broker for United States Senate. WE NEED A CHANGE and NO MORE RACISM, CLIMATE CHANGE, EQUAL JUSTICE IN OUR USA SOIL. In Kentucky, Racial Justice Movement Transforms Quest to Oust Senator Mitch McConnell.    ",mrangelbabyGOD,False,160.0,,1.0,0.0,2.0,"[Gif(thumbnailUrl='https://pbs.twimg.com/tweet_video_thumb/EbJ4wBBWAAEjzmg.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/tweet_video/EbJ4wBBWAAEjzmg.mp4', bitrate=0)])]",climatechange,2020
544897,11827,2019-04-29 19:28:37+00:00,1122945802601672707,In response to someone who posted that we as individuals bear all responsibility for the current environmental crisis because the market is just giving us what we want. nope ClimateCrisis  ,paula_read,False,2348.0,"near but not in Geneva, CH",0.0,0.0,2.0,,ClimateCrisis,2019
571631,2121,2020-01-22 23:41:56+00:00,1220129501369139200,"  Gen z is more anxious and depressed then other generations? Who would have guessed knowing planet Earth may not be habitable in your lifetime, would be depressing.  ClimateCrisis",nerdyblue,False,928.0,"Olympia, WA",0.0,1.0,3.0,,ClimateCrisis,2020
714112,35004,2019-12-17 23:59:16+00:00,1207087899633684481,  Bloomberg thinks you can crack in a safe manner. Just reviewed his 2017 book on climate change -  ,cannafis_,False,1017.0,,1.0,0.0,1.0,,climatechange,2019
835650,190,2019-01-10 21:01:14+00:00,1083468835582291975,la etiqueta de la huella del carbono colocada en el frontal de los envases alimentarios es eficaz para promover los alimentos respetuosos con el medioambiente.  Cambioclimatico ClimateChange CarbonoNeutro CarbonNeutral Sostenibilidad  ,100CoNeutral,False,212.0,"Escazu, San Jose, Costa Rica",0.0,0.0,0.0,,carbonneutral,2019
252709,14301,2020-05-23 23:58:48+00:00,1264345064576172032,  The Maldives going under was global warmings black hole.,RobRob1965,False,206.0,Australia,0.0,0.0,0.0,,globalwarming,2020
329124,4144,2019-04-01 14:59:07+00:00,1112731119299055617,Toronto's current temperature of -2.2°C is 3.1°C below the average low of 0.9°C for this date! extremeweather torontoweather,XWeatherTO,False,264.0,"Toronto, Ontario",0.0,0.0,0.0,,extremeweather,2019
258238,19830,2020-07-17 23:27:30+00:00,1284268519127838721,"Where morrison you can bet many are lnp voters  global warming COVID__19  recession, what a mess Aus is in.  No Parliament sitting ,, what a mess  ScottyFromMarketting",myknittingwool,False,6971.0,,0.0,0.0,1.0,,globalwarming,2020
677748,35144,2018-12-18 23:55:44+00:00,1075177826737770496,'Out of touch': NSW Energy Minister splits with federal colleagues on climate policy climatechange climateaction climatebreakdown whydontwehaveaclimateplan?   via  ,vivianharris45,False,3143.0,Bigga (Bega) Australia,0.0,1.0,1.0,,climatechange,2018
315878,4370,2018-03-12 16:56:07+00:00,973241238936629248,ExtremeWeather   Mont Belvieu woman killed during severe weather while camping   A Mont Belvieu woman was killed and her husband was severely injured when weather caused a tree   via hng weather extreme  ,Vandahmier,False,1552.0,Global,0.0,0.0,0.0,"[Photo(previewUrl='https://pbs.twimg.com/media/DYGlvzUVwAAFeKz?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DYGlvzUVwAAFeKz?format=jpg&name=large')]",extremeweather,2018
249934,11526,2020-04-25 23:36:18+00:00,1254192542658244608,"  You're a responsible artist, with this attitude we will beat the global warming  ",Cury_Fr,False,75.0,,1.0,0.0,0.0,"[Gif(thumbnailUrl='https://pbs.twimg.com/tweet_video_thumb/EWfJdyCWsAAfcRO.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/tweet_video/EWfJdyCWsAAfcRO.mp4', bitrate=0)])]",globalwarming,2020
